Date,Open,High,Low,Close,Adj Close,Volume
2023-03-13,404.3599853515625,406.3399963378906,381.3900146484375,385.5,381.76654052734375,8347000
2023-03-20,389.1600036621094,404.5400085449219,381.5,386.5,382.7568664550781,6797500
2023-03-27,390.7900085449219,413.55999755859375,386.5799865722656,412.8800048828125,408.88140869140625,6876800
2023-04-03,413.04998779296875,419.3999938964844,366.1000061035156,369.6499938964844,367.21533203125,8548000
2023-04-10,369.2900085449219,389.8500061035156,368.510009765625,387.7699890136719,385.21600341796875,7936600
2023-04-17,389.32000732421875,399.6099853515625,385.29998779296875,386.70001220703125,384.1530456542969,7271800
2023-04-24,387.32000732421875,392.6600036621094,365.8900146484375,378.0199890136719,375.53021240234375,8978600
2023-05-01,379.95001220703125,390.010009765625,373.3299865722656,381.0899963378906,378.5799865722656,7212800
2023-05-08,385.989990234375,389.2799987792969,370.1700134277344,373.9800109863281,371.516845703125,6755400
2023-05-15,374.3999938964844,393.0,361.4700012207031,363.54998779296875,361.1554870605469,15044200
2023-05-22,359.69000244140625,365.8500061035156,350.80999755859375,357.2099914550781,354.8572692871094,9717500
2023-05-29,355.0,372.1400146484375,345.54998779296875,371.07000732421875,368.6260070800781,10451600
2023-06-05,371.20001220703125,384.0,361.79998779296875,378.8699951171875,376.3746032714844,7905100
2023-06-12,378.6700134277344,409.95001220703125,377.9800109863281,407.6300048828125,404.9451904296875,9159900
2023-06-19,401.8399963378906,418.3800048828125,400.0,404.45001220703125,401.7861328125,7120300
2023-06-26,404.95001220703125,415.8500061035156,395.0,405.19000244140625,402.5212707519531,8160900
2023-07-03,402.2300109863281,408.8399963378906,399.42999267578125,405.2799987792969,403.8565368652344,4455800
2023-07-10,403.1400146484375,418.0199890136719,401.92999267578125,414.6099853515625,413.15374755859375,5496300
2023-07-17,414.9700012207031,440.239990234375,414.9100036621094,436.92999267578125,435.3953552246094,7230000
2023-07-24,436.95001220703125,450.0,424.4599914550781,427.1099853515625,425.6098327636719,7393600
2023-07-31,429.5,438.79998779296875,421.239990234375,424.0400085449219,422.5506286621094,5407900
2023-08-07,424.7699890136719,441.4700012207031,424.1400146484375,435.07000732421875,433.5419006347656,6225400
2023-08-14,435.510009765625,438.3900146484375,395.3800048828125,397.0199890136719,395.6255187988281,10885400
2023-08-21,396.0199890136719,398.0,384.25,390.2099914550781,388.8394470214844,8275500
2023-08-28,392.9100036621094,419.3999938964844,391.4800109863281,418.8999938964844,417.4286804199219,7702900
2023-09-04,420.8999938964844,423.3500061035156,399.05999755859375,399.6600036621094,398.2562561035156,5342900
2023-09-11,403.29998779296875,414.8699951171875,397.70001220703125,412.1099853515625,410.66253662109375,6917600
2023-09-18,410.94000244140625,413.6000061035156,377.57000732421875,380.8699951171875,379.5322570800781,8835900
2023-09-25,379.0400085449219,389.1199951171875,375.7200012207031,377.3800048828125,376.0545349121094,7491100
2023-10-02,379.19000244140625,381.8800048828125,370.1600036621094,378.5400085449219,378.5400085449219,6621600
2023-10-09,378.42999267578125,392.489990234375,377.5299987792969,380.6600036621094,380.6600036621094,5540500
2023-10-16,384.95001220703125,395.30999755859375,374.82000732421875,375.1499938964844,375.1499938964844,6413500
2023-10-23,373.2099914550781,380.2200012207031,358.79998779296875,361.1499938964844,361.1499938964844,5542400
2023-10-30,365.2300109863281,384.6300048828125,359.3900146484375,382.20001220703125,382.20001220703125,6015900
2023-11-06,383.2799987792969,384.54998779296875,363.010009765625,373.989990234375,373.989990234375,6222000
2023-11-13,372.8599853515625,385.30999755859375,367.1300048828125,384.1499938964844,384.1499938964844,8128200
2023-11-20,382.510009765625,384.8299865722656,355.6600036621094,370.19000244140625,370.19000244140625,11940400
2023-11-27,368.3599853515625,370.9100036621094,358.760009765625,368.80999755859375,368.80999755859375,10204600
2023-12-04,365.4800109863281,370.3699951171875,360.17999267578125,363.6700134277344,363.6700134277344,11010900
2023-12-11,364.489990234375,395.3299865722656,355.6000061035156,386.07000732421875,386.07000732421875,14764200
2023-12-18,386.8299865722656,397.760009765625,382.69000244140625,396.82000732421875,396.82000732421875,7075600
2023-12-25,396.8500061035156,403.3299865722656,396.7099914550781,401.2699890136719,401.2699890136719,0
